Categoría,Clasificación general de la profesión (por ejemplo: Salud, Tecnología, Educación, Ingeniería, etc.),Número,Profesión,Empleabilidad al 1° Año,Sueldo Promedio 4° Año,Sector,A_t_scaled,R_h_scaled,C_i_scaled,ISIA_new,Categoría de Riesgo_new,Demanda Anual Actual,Demanda Anual Proyectada en 5 años con adopción de IA,Oferta Actual,Recomendación de Estudio,Cambios Curriculares IA,Tendencia de Empleo (5 años),Nivel de Digitalización Actual,Adaptabilidad a IA (A_i),Requerimiento de Reentrenamiento (%),Satisfacción Laboral Promedio,Nivel de Educación Requerido,Duración Promedio de la Carrera (años),Edad Promedio de Ingreso Laboral,Brecha de Género Laboral (%),Remuneración IA-Optimizada (Proyección),Remuneración con Desplazamiento por IA (Proyección),Probabilidad de Sustitución por IA (%),Índice de Creatividad Requerida,Índice de Interacción Humana,IA como Complemento (%),IA como Sustituto (%),Tasa de Innovación del Sector,Demanda Global Estimada (5 años),Nivel de Regulación/Ética Relevante,Índice de Estabilidad Laboral,Empleabilidad en 5 años,Empleabilidad en 10 años,Empleabilidad en 15 años,Demanda Anual en 5 años,Demanda Anual en 10 años,Demanda Anual en 15 años,Sueldo Promedio 4° Año en 5 años,Sueldo Promedio 4° Año en 10 años,Sueldo Promedio 4° Año en 15 años
Universitaria,Salud,1,Medicina,91,3202000,Salud,1,10,3,-7.3,Expansión y crecimiento,5000,6000,1200,ALTAMENTE RECOMENDADA; Medicina mantiene demanda estructural en Chile por envejecimiento poblacional; baja automatización IA; ISIA muy bajo por alta complejidad diagnóstica y empatía humana.,Telemedicina; diagnóstico asistido por IA; ética médica en IA; análisis de big data clínicos; integración con wearables,Transversal,Aumento,6,9,10,85,Universitaria,7,26,35,3500000,2800000,5,9,10,85,15,8,Alta,95,90,88,6000,6400,6800,3500000,3700000,3900000
Universitaria,Salud,2,Enfermería Universitaria,82,1100000,Salud,2,9,6,-4.5,Expansión y crecimiento,8000,9000,5000,RECOMENDADA; Alta demanda en salud primaria y hospitalaria; IA como apoyo en gestión y monitoreo; formación en cuidado crónico.,Formación en teleasistencia; monitoreo remoto; IA para gestión de turnos; interpretación de alertas clínicas,Transversal,Aumento,7,8,20,78,Universitaria,4,22,28,1300000,1000000,10,7,6,70,20,10,Alta,97,92,90,9000,9500,10000,1400000,1500000,1600000
Universitaria,Tecnología,13,Ciberseguridad,86,2100000,Tecnología,7,6,8,4.2,Expansión y crecimiento,1800,2200,900,MUY RECOMENDADA; Amenazas crecientes y regulaciones exigen expertos; IA como herramienta defensiva.,Formación en detección asistida por IA; respuesta a incidentes; forense digital,Estable,Aumento,8,8,30,88,Universitaria,6,25,22,2600000,2000000,15,7,6,80,10,10,Alta,98,95,93,2000,2300,2600,2500000,2800000,3100000
Universitaria,Tecnología,14,Ingeniería de Software,85,2000000,Tecnología,7,5,8,3.8,Transformación híbrida,5000,6000,2500,MUY RECOMENDADA; Desarrollo de sistemas crítico; IA automatiza tareas repetitivas pero ingenieros diseñan soluciones.,Incluir arquitecturas IA; pruebas automatizadas; DevOps; gobernanza de modelos,Estable,8,8,35,81,Universitaria,8,24,18,2400000,1900000,12,8,6,78,15,10,Alta,98,94,92,5800,6100,6400,2500000,2800000,3100000
Universitaria,Tecnología,15,Tecnologías de la Información,80,1500000,Tecnología,6,6,7,2.2,Transformación híbrida,4000,4200,2000,RECOMENDADA; Roles IT tradicionales se complementan con automatización; soporte y operación siguen demandados.,Formación en automatización de infra; cloud; IA para operaciones; ciberseguridad básica,Estable,7,7,30,77,Universitaria,6,23,20,1700000,1400000,10,6,7,73,15,9,Media,95,90,88,4200,4300,4400,1800000,2000000,2200000
Universitaria,Tecnología,16,Ingeniería en Telecomunicaciones,72,1700000,Comunicaciones,6,6,8,1.0,Transformación híbrida,900,1100,500,RECOMENDADA; Infraestructura de comunicaciones esencial para despliegue IA; demanda técnica sostenida.,Incluir redes 5G; edge computing; seguridad en telecomunicaciones,Estable,7,7,28,78,Universitaria,6,22,18,1800000,1600000,9,6,6,75,12,8,Alta,92,89,86,1000,1100,1200,1750000,1850000,1950000
Universitaria,Ingeniería,17,Ingeniería Civil Industrial,88,2300000,Industria,6,7,9,2.0,Expansión y crecimiento,2200,2600,1200,MUY RECOMENDADA; Perfil versátil para optimización de procesos con IA; alta empleabilidad en sector privado.,Agregar análisis de datos; optimización; gestión de transformación digital,Estable,Aumento,8,8,30,84,Universitaria,7,26,20,2900000,2400000,10,8,7,80,25,9,Alta,97,95,92,2500,2800,3100,2800000,3100000,3400000
Universitaria,Ingeniería,18,Ingeniería Comercial,85,2000000,Negocios,7,6,8,1.5,Transformación híbrida,3000,3400,1800,MUY RECOMENDADA; Negocios requieren analítica y estrategia digital; IA apoya en pricing y marketing.,Incluir analítica; ética IA en negocios; automatización de procesos,Estable,Aumento,7,7,30,80,Universitaria,6,25,18,2300000,1950000,12,7,6,76,20,10,Alta,96,93,90,3200,3500,3800,2300000,2600000,2900000
Universitaria,Finanzas,19,Contador Auditor,78,1600000,Finanzas,6,6,7,0.5,Transformación híbrida,2500,2400,1400,RECOMENDADA CON ACTUALIZACIÓN; Automatización de tareas contables aumenta eficiencia; valor en análisis y auditoría especializada.,Formación en automatización contable; data analytics financiero; IA en detección de fraude,Disminución ligera,7,6,35,75,Universitaria,5,24,30,1800000,1500000,18,6,6,70,20,12,Alta,95,90,88,2400,2300,2200,1700000,1800000,1900000
Universitaria,Finanzas,20,Banca y Finanzas,80,1700000,Finanzas,7,6,8,1.8,Transformación híbrida,1800,2000,900,RECOMENDADA; Servicios financieros en transformación; IA para scoring y atención automatizada.,Incluir fintech; modelos de riesgo con IA; cumplimiento regulatorio,Estable,Aumento,7,7,30,78,Universitaria,6,25,20,2100000,1800000,14,7,6,74,15,11,Alta,94,91,88,1900,2100,2300,2000000,2200000,2400000
Universitaria,Educación,21,Profesor de Educación Básica,68,900000,Educación,3,9,7,-2.0,Transformación híbrida,3000,3200,2500,RECOMENDADA CON MODIFICACIONES; Docencia requiere habilidades humanas; IA apoya personalización; sueldo y empleabilidad variables.,Formación en metodologías híbridas; herramientas adaptativas IA; alfabetización digital,Disminución ligera,5,8,35,70,Universitaria,4,24,30,950000,900000,20,6,9,60,30,15,Media,88,84,80,3100,3000,2900,950000,970000,990000
Universitaria,Educación,22,Profesor de Enseñanza Media,65,980000,Educación,3,8,8,-1.5,Transformación híbrida,2500,2600,2000,RECOMENDADA CON ENFOQUE DIGITAL; Materias técnico científicas con demanda; IA complementa evaluación y recursos.,Incluir herramientas IA educativas; evaluación formativa asistida; programación básica,Estable,5,8,35,68,Universitaria,4,24,32,1000000,950000,22,6,9,55,25,15,Media,87,83,79,2600,2500,2400,1000000,1020000,1040000
Universitaria,Salud,23,Ingeniería en Bioinformática,70,1800000,Biotech,9,5,9,8.0,Avanzada,300,700,80,MUY RECOMENDADA; Fuerte demanda en análisis genómico y salud digital; IA central en workflows.,Programas en ML para biología; pipelines reproducibles; ética genómica,Aumento,8,9,40,76,Universitaria,9,36,18,2200000,2000000,20,9,5,85,35,8,Alta,86,83,80,350,500,700,2100000,2400000,2700000
Universitaria,Industria,24,Ingeniería en Biotecnología,68,1700000,Biotech,8,6,9,3.5,Expansión y crecimiento,200,350,120,RECOMENDADA; Sector productivo y farmacéutico con integración IA; laboratorios automatizados.,Formación en bioinformática; automatización de laboratorio; modelado de procesos biotecnológicos,Aumento,7,8,30,75,Universitaria,7,28,22,2000000,1800000,15,8,6,78,30,8,Alta,84,80,78,280,320,360,1900000,2100000,2300000
Universitaria,Ingeniería,25,Ingeniería Civil Eléctrica,82,2400000,Industria,6,7,9,1.2,Expansión y crecimiento,900,1000,500,RECOMENDADA; Redes y energía requieren diseño humano; IA en optimización de redes y mantenimiento predictivo.,Incluir energía renovable; smart grids; análisis predictivo; simulación,Estable,7,8,25,82,Universitaria,6,26,18,2700000,2300000,12,8,7,75,20,9,Alta,95,92,90,980,1050,1100,2600000,2800000,3000000
Universitaria,Ingeniería,26,Ingeniería Civil Mecánica,80,2000000,Industria,6,6,8,0.5,Transformación híbrida,700,800,400,RECOMENDADA; Diseño y mantención industrial requieren capacidades técnicas; fabricación aditiva y digital twins.,Incluir diseño asistido IA; mantenimiento predictivo; manufactura avanzada,Estable,7,7,24,79,Universitaria,6,25,20,2200000,1900000,14,7,7,72,18,8,Media,93,90,88,820,880,940,2300000,2500000,2700000
Universitaria,Ingeniería,27,Ingeniería en Química,75,1900000,Industria,7,6,9,1.8,Transformación híbrida,400,500,200,RECOMENDADA; Procesos químicos con automatización; IA para control de procesos y diseño de formulaciones.,Formación en modelado procesos; simulación; química computacional,Estable,7,8,28,76,Universitaria,6,27,22,2000000,1700000,12,7,8,70,22,8,Media,89,86,83,460,520,580,2100000,2300000,2500000
Universitaria,Industria,28,Ingeniería en Alimentos,70,1400000,Gastronomía,5,6,8,0.2,Transformación híbrida,600,700,300,RECOMENDADA; Seguridad alimentaria y calidad requieren formación técnica; IA en trazabilidad y control de calidad.,Incluir trazabilidad digital; sensores IoT; análisis de datos de procesos,Estable,6,7,30,74,Universitaria,5,24,22,1500000,1300000,10,6,6,68,15,7,Media,82,79,76,700,760,820,1450000,1550000,1650000
Universitaria,Medioambiente,29,Ingeniería Ambiental,73,1600000,Medioambiente,6,7,8,0.8,Expansión y crecimiento,450,550,220,RECOMENDADA; Regulaciones ambientales y mitigación de riesgos climáticos sostienen demanda; IA para modelado ambiental.,Incluir sensores ambientales; modelado climático; gestión de datos ambientales,Estable,7,7,26,78,Universitaria,6,25,20,1800000,1600000,11,7,7,72,18,9,Alta,90,87,85,520,580,640,1700000,1850000,2000000
Universitaria,Agricultura,30,Ingeniería Agronómica,68,1200000,Agricultura,6,6,7,1.0,Transformación híbrida,800,950,400,RECOMENDADA; Agricultura de precisión incorpora IA; demanda en agronegocios y asesoría técnica.,Formación en agricultura de precisión; sensores; análisis de imágenes satelitales,Estable,7,7,28,76,Universitaria,6,24,20,1400000,1250000,10,6,7,70,20,8,Media,85,82,80,900,1000,1100,1500000,1600000,1700000
Universitaria,Tecnología,31,Ingeniería en Robótica,65,2300000,Industria,9,5,9,9.5,Avanzada,350,800,120,MUY RECOMENDADA; Robótica industrial y autónoma con alta demanda; integración IA es central.,Incluir visión por computador; control avanzado; ética robótica; seguridad funcional,Aumento,9,9,40,74,Universitaria,9,35,22,2600000,2200000,18,9,6,80,40,7,Alta,88,85,82,400,600,800,2500000,2800000,3100000
Universitaria,Industria,32,Ingeniería en Automatización y Control,70,2100000,Industria,9,5,9,7.2,Avanzada,500,900,200,MUY RECOMENDADA; Automatización industrial clave para productividad; IA aplicada a control y optimización.,Formación en control avanzado; ML para procesos; digital twins; ciberseguridad industrial,Estable,Aumento,9,9,35,80,Universitaria,8,34,20,2400000,2000000,16,9,6,82,35,8,Alta,90,88,85,600,800,1000,2300000,2600000,2900000
Universitaria,Comercio,33,Marketing Digital,75,1400000,Marketing,8,4,7,4.0,Expansión y crecimiento,1500,2200,1000,MUY RECOMENDADA; IA transforma publicidad y analítica de clientes; demanda por creativos y analistas.,Formación en analítica; publicidad programática; ética datos; uso de modelos predictivos,Aumento,8,8,30,78,Universitaria,7,28,20,1600000,1400000,15,8,7,75,25,12,Alta,92,88,85,1800,2100,2400,1500000,1700000,1900000
Universitaria,Creativo,34,Diseño Gráfico,68,900000,Creativo,6,7,7,0.5,Transformación híbrida,2000,2200,1100,RECOMENDADA CON ACTUALIZACIÓN; Herramientas generativas automatizan tareas; valor en creatividad original.,Incluir herramientas generativas; UX; adaptabilidad a flujos IA; portafolio digital,Disminución ligera,6,7,30,74,Universitaria,6,26,30,1000000,900000,20,6,8,70,30,14,Media,86,82,78,2200,2100,2000,1050000,1100000,1150000
Universitaria,Creativo,35,Producción Audiovisual,70,1200000,Medios,7,6,8,1.8,Transformación híbrida,900,1100,500,RECOMENDADA; Creación de contenido demanda habilidades técnicas y narrativas; IA en edición y postproducción.,Formación en herramientas de edición asistida IA; narrativa transmedia; gestión de derechos,Estable,7,7,28,77,Universitaria,6,25,25,1300000,1150000,12,7,7,72,18,10,Media,88,85,82,950,1000,1050,1250000,1350000,1450000
Universitaria,Transporte,36,Ingeniería en Transporte,65,1600000,Transporte,6,6,8,0.9,Transformación híbrida,400,500,200,RECOMENDADA CON ENFOQUE EN MOVILIDAD SOSTENIBLE; IA en logística urbana y gestión de flotas.,Incluir movilidad eléctrica; sistemas inteligentes de transporte; modelado de tráfico,Estable,6,7,25,76,Universitaria,6,23,18,1700000,1500000,11,7,6,74,15,9,Media,84,80,78,450,500,550,1650000,1800000,1950000
Universitaria,Logística,37,Ingeniería en Logística,78,1800000,Logística,7,6,8,2.5,Expansión y crecimiento,1200,1600,700,MUY RECOMENDADA; Eficiencia en cadenas de suministro con IA; demanda en comercio y minería.,Formación en SCM digital; optimización con IA; logística 4.0; manejo de datos,Estable,Aumento,8,8,30,81,Universitaria,7,28,20,2050000,1800000,14,8,6,78,25,9,Alta,92,90,88,1500,1800,2100,2000000,2300000,2600000
Universitaria,Administración,38,Recursos Humanos,70,1300000,RRHH,6,7,7,0.8,Transformación híbrida,1400,1600,900,RECOMENDADA CON ENFOQUE ANALÍTICO; IA para selección y gestión de talento; valor humano en cultura y desarrollo.,Formación en people analytics; ética datos; diseño de procesos humanos,Disminución ligera,6,7,30,75,Universitaria,6,24,28,1450000,1250000,18,6,7,68,20,12,Media,90,86,83,1500,1600,1700,1400000,1500000,1600000
Universitaria,Legal,39,Abogacía,72,2000000,Legal,5,8,9,0.0,Transformación híbrida,800,900,500,RECOMENDADA CON ADAPTACIÓN; Investigación y asesoría con alto componente humano; IA en revisión documental y predicción jurídica.,Incluir legaltech; ética IA; automatización de contratos; administración de evidencia digital,Estable,6,8,30,78,Universitaria,5,26,22,2200000,1800000,16,6,8,70,30,15,Alta,88,85,82,850,900,950,2100000,2300000,2500000
Universitaria,Legal,40,Notariado y Registro,65,1500000,Legal,4,8,7,-1.0,Oportunidad controlada,200,220,120,RECOMENDADA CON DIGITALIZACIÓN; Procesos registrales tienden a digitalizarse; rol de verificación legal persiste.,Digitalización de trámites; firma electrónica; verificación con IA,Disminución ligera,5,7,30,74,Universitaria,4,22,30,1600000,1400000,20,5,7,65,15,12,Media,84,80,78,220,240,260,1550000,1600000,1650000
Universitaria,Salud,41,Técnico en Radiología (Universitario),68,900000,Salud,8,6,6,1.5,Transformación híbrida,600,700,350,RECOMENDADA CON ACTUALIZACIÓN; Automatización de imágenes y postprocesamiento con IA; necesidad de capacitación técnica.,Formación en IA para imagenología; QA de algoritmos; trabajo con PACS y DICOM,Estable,7,6,25,76,Técnica,3,22,24,1000000,900000,14,6,6,70,20,8,Media,88,85,82,700,760,820,950000,1000000,1050000
Técnica,Salud,42,Técnico en Laboratorio Clínico,70,750000,Salud,7,6,6,0.8,Transformación híbrida,900,1000,500,RECOMENDADA; Automatización de muestras y análisis asistido IA; rol técnico en operación de equipos.,Formación en automatización de laboratorio; calidad; gestión de datos de laboratorio,Estable,7,6,28,75,Técnica,3,20,23,850000,760000,16,5,6,70,15,9,Media,85,82,80,950,1000,1050,850000,900000,950000
Técnica,Salud,43,Técnico en Enfermería,65,600000,Salud,4,8,5,-2.0,Transformación híbrida,2500,2600,1800,RECOMENDADA CON ENFOQUE PRÁCTICO; Atención directa requiere habilidades humanas; IA en triage y gestión.,Formación en teleasistencia; protocolos digitales; manejo de dispositivos,Disminución ligera,5,8,35,70,Técnica,2,19,22,700000,650000,22,4,8,60,30,18,Media,82,78,75,2600,2500,2400,700000,730000,760000
Técnica,Industria,44,Técnico en Mantención Industrial,72,900000,Industria,8,5,7,1.2,Transformación híbrida,800,1000,400,RECOMENDADA; Mantenimiento predictivo con IA aumenta eficiencia; rol técnico sigue siendo crítico.,Formación en mantenimiento predictivo; sensores; IoT; interpretación de datos,Estable,7,6,25,78,Técnica,3,21,24,950000,850000,12,7,6,72,20,8,Alta,86,83,80,820,880,940,900000,1000000,1100000
Técnica,Industria,45,Técnico en Automatización,70,1100000,Industria,9,5,7,5.0,Avanzada,400,700,200,MUY RECOMENDADA; Fuerte demanda para integración de PLC con IA; perfil muy valorizado.,Formación en PLC; integración con ML; MLOps industrial; ciberseguridad,Estable,Aumento,9,8,30,80,Técnica,6,23,20,1300000,1100000,15,8,6,78,28,7,Alta,88,86,84,700,900,1100,1200000,1400000,1600000
Técnica,Construcción,46,Técnico en Obras Civiles,60,800000,Construcción,5,6,6,0.3,Transformación híbrida,1500,1600,800,RECOMENDADA CON ACTUALIZACIONES; Digitalización de obra y drones para inspección; tareas repetitivas susceptibles a automatización.,Formación en topografía con drones; BIM básico; inspección asistida IA,Disminución ligera,5,6,30,70,Técnica,2,20,24,850000,760000,20,5,6,65,18,10,Media,80,76,72,1600,1500,1400,820000,840000,860000
Técnica,Construcción,47,Técnico en Prevención de Riesgos,68,950000,Construcción,6,7,7,0.9,Expansión y crecimiento,400,450,300,RECOMENDADA; Seguridad laboral y cumplimiento normativo mantienen demanda; IA en monitoreo y detección de riesgos.,Formación en sensores de seguridad; análisis predictivo de incidentes; gestión de datos,Estable,6,7,22,77,Técnica,4,22,25,1000000,900000,12,6,7,70,12,8,Alta,89,86,84,420,450,480,980000,1000000,1020000
Técnica,Comercio,48,Técnico en Comercio Exterior,65,1050000,Comercio,7,6,7,1.5,Expansión y crecimiento,300,400,200,RECOMENDADA; Globalización y comercio digital requieren técnicos en logística y comercio exterior.,Formación en aduanas digitales; gestión de cadenas globales; uso de IA para clasificación arancelaria,Estable,7,6,25,75,Técnica,4,21,23,1100000,980000,14,6,6,70,20,9,Media,84,82,80,350,420,500,1050000,1150000,1250000
Técnica,Turismo,49,Técnico en Turismo y Hotelería,60,700000,Turismo,4,6,6,-0.5,Disminución ligera,1200,1100,900,RECOMENDADA CON ENFOQUE EN EXPERIENCIA; Automatización en reservas y atención; valor humano en servicios personalizados.,Formación en gestión digital de reservas; experiencia de cliente; marketing digital,Disminución ligera,5,6,35,68,Técnica,2,20,21,750000,700000,25,4,7,60,25,20,Media,78,75,72,1100,1050,1000,750000,780000,800000
Técnica,Logística,50,Técnico en Logística,62,820000,Logística,7,6,6,1.0,Transformación híbrida,2000,2200,1000,RECOMENDADA; Logística incorpora IA para optimización de rutas y gestión de bodega; técnicos en operación siguen siendo necesarios.,Formación en WMS; gestión de inventarios asistida IA; optimización de rutas,Estable,7,6,30,74,Técnica,4,20,22,900000,820000,18,6,6,70,20,10,Media,86,83,80,2200,2400,2600,900000,980000,1060000
